Winner_Rank,Winner_Sets_Won,Winner_Games_Won,Winner_Aces,Winner_DoubleFaults,Winner_FirstServes_Won,Winner_FirstServes_In,Winner_SecondServes_Won,Winner_SecondServes_In,Winner_BreakPoints_Won,Winner_BreakPoints,Winner_ReturnPoints_Won,Winner_ReturnPoints_Faced,Winner_TotalPoints_Won,Loser_Rank,Loser_Sets_Won,Loser_Games_Won,Loser_Aces,Loser_DoubleFaults,Loser_FirstServes_Won,Loser_FirstServes_In,Loser_SecondServes_Won,Loser_SecondServes_In,Loser_BreakPoints_Won,Loser_BreakPoints,Loser_ReturnPoints_Won,Loser_ReturnPoints_Faced,Loser_TotalPoints_Won,Player1Wins
72,1.040816327,10.06122449,5.06122449,5.693877551,25.85714286,38.3877551,13.10204082,32.02040816,3.408163265,7.551020408,29.71428571,70.51020408,68.7755102,5,1.350515464,11.19072165,1.682291667,2.030927835,28.93298969,46.17525773,11.53608247,23.59793814,3.824742268,8.304123711,30.93298969,69.88659794,71.40721649,0
20,1.432432432,11.83783784,1.555555556,2.351351351,30.24324324,49.67567568,9.459459459,20.64864865,4.648648649,9.135135135,34.43243243,72.54054054,74.13513514,75,0.956521739,10.52173913,4.782608696,2,27.91304348,42.60869565,13.13043478,31.04347826,3.260869565,8.52173913,32.69565217,78.34782609,73.73913043,1
53,1.130177515,10.81656805,1.726190476,3.899408284,29.53846154,47.34911243,10.72189349,23.95266272,3.775147929,8.934911243,32.11242604,73.21893491,72.37278107,2,1.617391304,12.12173913,2.013043478,2.820960699,27.67391304,43.00434783,11.2,23.16956522,4.834782609,9.656521739,33.75217391,69.77391304,72.62608696,0
17,1.412790698,12,7.104651163,2.895348837,30.55813953,42.61046512,13.68023256,29.6744186,3.581395349,8.052325581,31.23837209,73.87790698,75.47674419,18,1.28125,11.5,4.333333333,3.078125,29.109375,44.015625,12.859375,26.3125,3.578125,8.5,31.5625,73.71875,73.53125,1
8,1.557017544,12.20175439,4.434210526,4.51754386,29.21491228,41.86842105,13.14473684,26.6622807,3.899122807,8.596491228,30.93421053,69.65789474,73.3245614,25,1.292397661,11.57894737,2.263157895,5.099415205,30.29239766,48.40935673,12.14619883,28.1754386,4.333333333,9.228070175,34.23976608,75.93567251,76.71929825,1
18,1.416666667,11.83333333,4.083333333,2.541666667,30.58333333,46.08333333,12.25,24.79166667,3.75,7.583333333,30.45833333,70.16666667,73.29166667,41,1.210526316,11.05263158,3.052631579,3.684210526,26.84210526,40.10526316,12.89473684,26,3.421052632,7.736842105,29.10526316,68.47368421,68.84210526,1
48,1.021052632,10.24210526,1.778947368,2.431578947,27.97894737,45.07368421,13.32631579,29.11578947,3.210526316,7.515789474,29.57894737,71.08421053,70.88421053,94,1.03960396,10.18811881,1.22,2.227722772,27.71287129,46.88118812,10.77227723,23.51485149,3.762376238,7.772277228,30.04950495,68.73267327,68.53465347,1
51,1.060606061,10.25757576,2.318181818,3.181818182,25.41666667,40.60606061,13.18181818,29.71212121,3.689393939,8.265151515,30.62121212,69.56060606,69.28030303,120,0.8875,9.3375,1.0375,3.925,26.9125,45.725,9.3875,22.7125,3.5875,7.75,28.75,65.7625,65.05,0
43,1.307692308,11.61538462,4.076923077,4.576923077,31.19230769,49.23076923,14,31.42307692,3.923076923,8.807692308,32.5,75.03846154,77.69230769,12,1.717948718,12.23076923,2.923076923,3.102564103,28.33333333,42.64102564,12.87179487,26.43589744,4.41025641,9.128205128,32.79487179,70.25641026,74,0
85,1.552631579,11.8245614,2.380530973,4.666666667,30.11403509,45.07894737,9.50877193,22.16666667,4.570175439,9.315789474,33.0877193,69.14912281,72.71052632,93,0.971153846,10.00961538,3.509615385,2.125,25.79807692,40.85576923,13.13461538,30.27884615,3.394230769,7.778846154,29.90384615,70.73076923,68.83653846,1
13,1.240196078,11.36764706,4.151960784,4.911764706,28.96078431,42.90686275,13.74509804,31.08823529,3.68627451,8.455882353,31.58823529,73.32843137,74.29411765,26,1.262135922,11.11165049,2.307317073,2.427184466,28.30582524,45.40291262,11.9368932,25.40776699,3.951456311,8.475728155,31.16990291,70.38349515,71.41262136,0
13,1.402061856,11.17525773,2.385416667,1.978947368,28.21649485,43.93814433,11.83505155,23.95876289,3.804123711,8.340206186,30.35051546,68.30927835,70.40206186,40,1.152941176,10.95294118,4.505882353,4.741176471,28.02352941,41.47058824,13.61176471,31.27058824,3.494117647,8.211764706,29.95294118,71.14117647,71.58823529,0
121,0.933333333,10.06666667,2.2,3.4,27.3,45.26666667,12.33333333,26.06666667,3.066666667,7.8,29.96666667,73.4,69.6,109,1.032258065,10.11290323,1.14516129,2.725806452,25.96774194,43.75806452,12.5483871,28.11290323,3.790322581,8.338709677,30.85483871,70.11290323,69.37096774,0
21,1.222972973,10.89189189,2.231292517,2.47972973,28.11486486,44.77027027,12.20945946,25.82432432,3.709459459,8.067567568,30.31081081,69.72972973,70.63513514,36,1.12,10.66,2.7,3.98,28.48,44.37,12.05,26.97,3.38,7.53,29.82,71.08,70.35,1
49,1.03030303,10.33333333,2.787878788,3.784615385,27.77272727,43.39393939,12.45454545,28.1969697,3.378787879,7.909090909,30.42424242,71.13636364,70.65151515,42,1.208955224,11.37313433,3.298507463,7.059701493,28.95522388,43.55223881,13.10447761,31.98507463,3.940298507,8.537313433,32.53731343,75.14925373,74.59701493,0
92,1.170212766,10.61702128,3.957446809,5.170212766,26.5106383,39.70212766,13.80851064,32.04255319,3.638297872,7.680851064,30.27659574,70.38297872,70.59574468,22,1.094117647,10.64705882,2.917647059,4.035294118,26.54117647,41.67058824,13.18823529,28.95294118,3.847058824,8.647058824,32,72.14117647,71.72941176,1
81,1.083333333,10.44444444,1.25,3.111111111,26.86111111,45.19444444,12.80555556,29.41666667,4.111111111,8.944444444,32.58333333,72,72.25,95,1.066666667,10.2,3.5,4.933333333,25.16666667,38,15,32.83333333,3.4,8.266666667,29.46666667,70.26666667,69.63333333,1
234,2,12,5,6,12,17,24,37,4,7,30,61,66,130,0.714285714,8.428571429,3.857142857,4.714285714,22.28571429,37.85714286,12.57142857,28,2.857142857,6.571428571,27,64,61.85714286,1
10,1.4,11.53333333,0.133333333,1,32.26666667,57.8,7.2,14.8,4.866666667,10.13333333,35.06666667,73.53333333,74.53333333,97,1.166666667,10.16666667,0,2.333333333,26.66666667,44,10.33333333,21.5,3.666666667,7,29.33333333,66.33333333,66.33333333,1
17,1.443396226,11.55660377,1.5,2.716981132,28.40566038,45.97169811,10.8490566,22.98113208,4.452830189,9.462264151,33.77358491,71.86792453,73.02830189,114,0.882352941,10.58823529,2.117647059,2.352941176,29.35294118,49.58823529,12.23529412,26.94117647,3.529411765,7.882352941,31.41176471,75.17647059,73,1
250,0,1,0,4,11,24,4,17,0,4,20,56,35,54,1.082191781,10.49315068,3.876712329,4.410958904,24.7260274,36.93150685,15.71232877,34.16438356,3.369863014,7.794520548,29.68493151,70.75342466,70.12328767,0
132,1.036363636,10.12727273,1.412844037,4.536363636,27.00909091,45.68181818,10.97272727,25.58181818,3.945454545,8.563636364,31.3,69.71818182,69.3,76,1.06122449,10.2244898,2.204081633,2.510204082,27.08163265,44.73469388,11.26530612,24.81632653,3.734693878,8.489795918,29.53061224,67.53061224,68.16326531,1
16,1.37704918,11.40983607,2.559322034,3.295081967,27.96721311,42.85245902,11.68852459,25.42622951,4.327868852,8.901639344,32.54098361,69.95081967,72.19672131,63,1.135135135,11.21621622,3.864864865,4.444444444,28.02702703,41.18918919,14.56756757,32.75675676,3.459459459,7.621621622,32.13513514,75.7027027,74.72972973,0
33,1.285714286,11.52747253,2.21978022,5.274725275,30.32417582,48.41208791,12.03846154,28.1043956,4.335164835,9.291208791,34.18131868,75.79120879,76.58241758,101,1.175,12.025,8.983333333,3.966666667,32.075,44.79166667,15.225,33.61666667,3.066666667,7.65,31.2,79.80833333,78.5,1
81,1.08,9.68,1.28,2,28.08,48.28,8.4,18.84,3.8,7.44,27.96,62.4,64.44,86,0.869565217,10.69565217,4.391304348,3.391304348,29.95652174,46.26086957,12.13043478,27.60869565,3.217391304,8.739130435,32.13043478,78.17391304,74.2173913,0
122,1.024691358,9.691358025,0.962025316,3.518518519,25.28395062,40.62962963,10.81481481,25.91358025,3.456790123,7.283950617,28.97530864,67.83950617,65.07407407,57,1.036363636,10.2,2.927272727,3.333333333,25.63636364,40.38181818,12.47272727,27.05454545,3.327272727,7.490909091,28.72727273,68.72727273,66.83636364,1
64,0.967741935,10.38709677,2.580645161,4.967741935,27.25806452,43.80645161,12.51612903,28.96774194,3.677419355,8.580645161,30.96774194,71.12903226,70.74193548,74,0.903225806,9.935483871,3.967741935,2.967741935,26.03225806,39,14.48387097,32.51612903,3.161290323,7.741935484,29.32258065,70.35483871,69.83870968,1
5,1.430939227,11.80662983,3.516666667,3.850828729,28.55248619,42.85635359,12.95027624,27.84530387,4.220994475,8.861878453,32.31491713,71.27624309,73.81767956,78,1,10.35514019,2.336448598,4.308411215,24.68224299,38.69158879,14.59813084,32.46728972,3.747663551,8.196261682,30.94392523,70.6728972,70.22429907,1
14,1.5256917,11.99209486,1.512,2.778656126,29.8458498,46.8458498,11.36758893,23.75098814,4.442687747,9.671936759,34.33596838,73.96047431,75.54940711,23,1.295,11.38,3.065,5.16,28.63,43.49,12.48,28.755,3.965,8.445,32.03,72.405,73.14,0
98,1,11.83333333,9.333333333,2.833333333,27.83333333,40.5,17.16666667,33.5,2.5,7,30.5,79.83333333,75.5,65,1.291666667,11.79166667,3.083333333,4.208333333,32.20833333,51.5,10.29166667,23.625,4.166666667,8.791666667,33.58333333,76.04166667,76.08333333,0
80,1.111111111,10.22222222,0.3875,2.160493827,29.62962963,52.80246914,9.172839506,19.62962963,3.777777778,8.037037037,30.28395062,68.64197531,69.08641975,11,1.451612903,12.11290323,6.64516129,3.040322581,30.78225806,43.20967742,13.91935484,30.12096774,3.653225806,8.056451613,31.64516129,74.91129032,76.34677419,0
17,1.296703297,11.27472527,3.049450549,5.164835165,28.21978022,42.75824176,12.45054945,28.66483516,3.912087912,8.324175824,31.73626374,71.80769231,72.40659341,97,1.114285714,11.14285714,1.058823529,2.971428571,29.68571429,49.54285714,11.88571429,25.94285714,4.171428571,8.771428571,34.22857143,76.68571429,75.8,0
82,1,10.08,2.96,4.04,26.84,41.44,11.8,27.28,3.2,8.72,29.4,70.96,68.04,61,1.125,11,3.464285714,2.946428571,28.51785714,44.125,14.55357143,31.66071429,3.321428571,7.767857143,30.25,74.73214286,73.32142857,0
101,0.948275862,10.13793103,3.206896552,3.344827586,23.27586207,36.75862069,15.77586207,33.96551724,3.413793103,7.74137931,29.94827586,70.75862069,69.03448276,11,1.317647059,11.17647059,2.441176471,2.352941176,26.52352941,41.32941176,13.24117647,28.3,4.011764706,8.211764706,31.30588235,69.80588235,71.1,1
80,1.181818182,11.15151515,0.484848485,3.787878788,29.21212121,49.3030303,12.36363636,28.33333333,4.484848485,10.87878788,35.09090909,77.72727273,76.66666667,33,1.20754717,10.33962264,2.150943396,2.735849057,24.52830189,38.30188679,14.0754717,30.69811321,3.58490566,7.622641509,29.81132075,68.50943396,68.41509434,0
8,1.454268293,12.03658537,6.847560976,3.079268293,30.45426829,42.57317073,13.35060976,29,3.646341463,8.179878049,31.17682927,73.1097561,75.04573171,6,1.356020942,11.20418848,1.693121693,2.015706806,28.84816754,45.86387435,11.46073298,23.48167539,3.837696335,8.308900524,30.83246073,69.60209424,71.14659686,0
81,1.24137931,11.55172414,5,2.24137931,27.27586207,40,15.65517241,33.20689655,3.689655172,7.931034483,31.34482759,74.51724138,74.27586207,9,1.463768116,11.98550725,5.565217391,2.101449275,29.36956522,42.38405797,13.14492754,26.1884058,3.644927536,7.985507246,31.2826087,72.05072464,73.79710145,0
254,0.875,9.45,2.1875,3.8375,26.6125,43.0625,10.9875,25.0375,3.0625,7.1375,28.4125,68.525,66.0125,271,2,18,3,13,42,64,20,45,7,13,56,114,118,0
84,1.169014085,10.43661972,1.352112676,4.507042254,23.92957746,39.95774648,12.97183099,30.25352113,4.464788732,10.14084507,34.32394366,73.73239437,71.22535211,93,1.277777778,11.83333333,5.388888889,5.777777778,30.16666667,43.83333333,16.22222222,37.38888889,3.777777778,8.444444444,34.11111111,81.33333333,80.5,1
19,1.25,10.68181818,2.147727273,2.477272727,25.21590909,40.09090909,13.40909091,28.625,3.829545455,7.772727273,30.09090909,67.98863636,68.71590909,102,1.163793103,11.64655172,3.8,3.879310345,30.01724138,46.53448276,14.78448276,32.8362069,4.051724138,8.517241379,33.07758621,75.95689655,77.87931034,0
441,0,7,4,5,14,24,17,38,3,4,30,71,61,116,1.333333333,9.666666667,0.333333333,3.666666667,25.66666667,42,8.666666667,19.66666667,3.666666667,7,25.33333333,57,59.66666667,0
53,1.105882353,10.8,3.435294118,6.176470588,25.94117647,39.70588235,13.70588235,31.98823529,3.964705882,8.388235294,31.49411765,70.48235294,71.14117647,18,1.427419355,11.912,0.88,3.976,30.264,49.168,11.008,24.536,4.656,9.712,34.008,72.816,75.28,0
31,1.370558376,12.39593909,5.106598985,3.842639594,32.97969543,46.90862944,13.60913706,28.39086294,3.406091371,7.989847716,32.03553299,77.83248731,78.68020305,10,1.313513514,11.47567568,5.664864865,3.297297297,28.28108108,40.26486486,14.35135135,29.6972973,3.340540541,7.745945946,29.51351351,70.76756757,72.17837838,0
84,1.136363636,10.42424242,1.393939394,4.454545455,24.22727273,40.60606061,12.92424242,30.07575758,4.409090909,10,34.27272727,74,71.42424242,64,0.959183673,10.06122449,4.285714286,5.795918367,25.95918367,38.89795918,13.26530612,31.53061224,3.224489796,7.857142857,28.57142857,69.42857143,67.79591837,0
49,1.17721519,11.05063291,2.101265823,4.455696203,29.65822785,47.96202532,12.21518987,28.10126582,4.088607595,8.835443038,33.27848101,74.29113924,75.15189873,25,1.24137931,11.44137931,4.186206897,3.751724138,29.93793103,45.55862069,14.04827586,29.53793103,3.420689655,8.386206897,30.91724138,74.16551724,74.90344828,1
45,1.308510638,11.91489362,3.021276596,8.776595745,28.77659574,42.60638298,15.84042553,34.5,3.819148936,8.670212766,32.46808511,74.76595745,77.08510638,63,1.181818182,11.31168831,5.220779221,3.194805195,28.64935065,42.16883117,14.05194805,29.71428571,3.272727273,7.753246753,29.64935065,71.97402597,72.35064935,1
74,1.5,11,1,2.75,28,45.25,7.75,17,4.75,9.75,29.75,59.5,65.5,43,1.166666667,10.5,2.666666667,2.666666667,25.16666667,39.66666667,12.33333333,24.83333333,3.666666667,6.5,30.16666667,65.66666667,67.66666667,1
15,1.56626506,11.95180723,2.329268293,4.493975904,30.3253012,45.28915663,9.301204819,21.53012048,4.674698795,9.638554217,32.98795181,68.22891566,72.61445783,97,1.032967033,9.747252747,3.43956044,2.577777778,25.13186813,39.57142857,12.91208791,28.24175824,3.197802198,7.494505495,28.23076923,67.69230769,66.27472527,1
102,1,9.782608696,1.347826087,2.543478261,27.13043478,45.95652174,11.04347826,23.08695652,3.326086957,6.130434783,27,65.02173913,65.17391304,41,1.010869565,10.14130435,1.793478261,2.467391304,27.82608696,44.73913043,13.29347826,29.14130435,3.141304348,7.413043478,29.2826087,70.72826087,70.40217391,0
114,0.887323944,9.971830986,2.114285714,4.408450704,27.81690141,45.50704225,11.78873239,28.84507042,3.633802817,8.38028169,30.84507042,71.69014085,70.45070423,142,0.666666667,9,0.666666667,1.666666667,22.66666667,44.66666667,7,16.16666667,4.333333333,9.166666667,35.5,73.66666667,65.16666667,0
94,0.5,7.5,3.5,6.75,23.5,40,10.5,30.25,3,10.75,30.5,75,64.5,15,1.357142857,10.78571429,0.5,1.357142857,30.64285714,51,8.571428571,18.21428571,3.928571429,7.928571429,32.64285714,72.28571429,71.85714286,0
59,1.03030303,10.31818182,3.106060606,3.353846154,26,40.96969697,12.8030303,27.6969697,3.363636364,7.515151515,29,69.45454545,67.8030303,46,1.314285714,11.2,2.342857143,3.264285714,26.89285714,41.9,13.11428571,28.04285714,3.9,8.471428571,31.40714286,70.18571429,71.41428571,1
14,0.625,9.625,1.875,2.5,24.5,41.25,12.625,31,3.75,8.125,28.125,66.125,65.25,78,1.636363636,12,0.636363636,2.454545455,26.90909091,42.36363636,12.63636364,25.81818182,4.727272727,9.181818182,33.45454545,72.27272727,73,0
74,1.15,10.85714286,1.985714286,2.85,29.48571429,48.71428571,11.22857143,23.9,3.692857143,8.271428571,31.13571429,73.04285714,71.85,291,0.863636364,9.545454545,1.857142857,4.863636364,25.04545455,41.72727273,11.09090909,28.5,3.772727273,8.363636364,32.13636364,73.72727273,68.27272727,1
37,1.276315789,12.47368421,9.618421053,3.986842105,32.77631579,45.42105263,15.65789474,33.97368421,3.118421053,7.671052632,31.44736842,81.07894737,79.88157895,134,0.5,8.1,1,3.6,24.3,41.5,8.3,22.5,3.1,8.8,27.9,67.5,60.5,1
110,1.083333333,10.68055556,1.638888889,5.208333333,28.27777778,46.11111111,11.97222222,27.22222222,3.722222222,8.888888889,32.15277778,74.33333333,72.40277778,30,1.14084507,10.73239437,3.570422535,4.161971831,26.5,40.02112676,12.88028169,29.1056338,3.887323944,8.577464789,31.37323944,70.03521127,70.75352113,0
302,2,13,3,10,30,43,20,41,4,9,30,78,80,25,1.263157895,11.10526316,4.157894737,4.157894737,24.84210526,36.84210526,14.63157895,31.84210526,3.894736842,8.105263158,30.42105263,70.21052632,69.89473684,1
94,1.428571429,11.28571429,2.642857143,4.357142857,25.64285714,39.71428571,15.57142857,34.42857143,4.285714286,9.071428571,32.28571429,69,73.5,21,1.226950355,11.43262411,3.319148936,4.063829787,29.38297872,45.0212766,12.70212766,27.5177305,3.808510638,8.482269504,31.46808511,72.60992908,73.65957447,0
75,1.0625,10.125,3.125,3.5625,24.4375,39.125,14.375,30.6875,3.5,7.4375,28.375,67.8125,67.1875,103,0.894736842,9.210526316,1.947368421,4.210526316,24.21052632,38,11.36842105,28.52631579,3.105263158,7.315789474,28.26315789,67.52631579,63.84210526,0
47,1.278688525,11.42622951,7.983606557,4.114754098,27.60655738,37.37704918,15.68852459,31.6557377,2.803278689,7.081967213,29.01639344,73.06557377,72.31147541,6,1.446808511,12.94680851,5.031914894,3.957446809,34.21276596,48.77659574,14,28.57446809,3.595744681,8.553191489,32.93617021,79.42553191,81.14893617,1
94,1.054794521,10.87671233,3.643835616,4.02739726,27.52054795,42.24657534,13.16438356,27.91780822,3.452054795,7.753424658,29.75342466,70.8630137,70.43835616,29,1.151898734,10.67088608,1.5,4.227848101,27.98734177,47.01265823,11.3164557,25.75949367,4.151898734,8.772151899,32.35443038,71.12658228,71.65822785,1
92,1,10.6,5.066666667,5.4,26,39.2,15,34.06666667,3.2,6.666666667,28.53333333,71.53333333,69.53333333,294,0.901960784,9.333333333,0.784313725,4.352941176,27.37254902,48.33333333,7.901960784,20.15686275,3.68627451,8.509803922,31.11764706,71.05882353,66.39215686,0
25,1.308219178,11.6369863,2.356164384,4.52739726,30.17808219,48.17808219,12.47945205,28.15753425,4.308219178,9.157534247,34,75.44520548,76.65753425,42,1.305,11.52,4.35,3.48,28.775,42.76,13.83,27.84,3.385,7.57,29.915,71.08,72.52,1
18,1.370860927,11.43708609,0.12244898,1.366666667,33.1589404,60.75496689,5.549668874,12.66887417,5.298013245,10.37086093,35.7615894,72.05298013,74.47019868,102,1.142857143,10.67532468,2.38961039,1.818181818,26.12987013,41.83116883,12.66233766,28.77922078,3.935064935,8.272727273,31.38961039,70.35064935,70.18181818,0
12,1.466666667,12.2,6.752380952,3.019047619,30.75238095,43.08571429,14.18095238,30.36190476,3.647619048,8.285714286,31.88571429,75.59047619,76.81904762,34,1.206349206,10.58730159,1.274193548,3.333333333,28.6031746,49.22222222,9.873015873,22.03174603,4.285714286,8.873015873,32.55555556,70.14285714,71.03174603,1
27,1.248587571,11.40677966,4.305084746,3.649717514,29.83050847,45.3220339,13.92090395,29.03954802,3.378531073,8.18079096,30.32768362,73.14689266,74.07909605,109,1.031746032,10.22222222,1.142857143,2.746031746,26.19047619,44.22222222,12.66666667,28.3015873,3.841269841,8.46031746,31.26984127,71,70.12698413,1
18,1.352941176,11.47058824,1.3125,3.294117647,28.58823529,44.82352941,10.17647059,22.11764706,4.411764706,9.529411765,31.82352941,67.47058824,70.58823529,2,1.863636364,13.13636364,2,4.818181818,31.86363636,47.72727273,11.72727273,24.90909091,5.090909091,9.727272727,34.59090909,68.86363636,78.18181818,0
128,1.090909091,11.54545455,1.454545455,4.090909091,31.27272727,54.72727273,11.90909091,27.09090909,5.363636364,10.90909091,39.54545455,80,82.72727273,78,1.117647059,10.14705882,1.147058824,2.060606061,30.20588235,51.85294118,8.176470588,18.05882353,3.911764706,7.647058824,29.38235294,65.11764706,67.76470588,0
49,0.95505618,9.382022472,2.123595506,2.370786517,23.82022472,39.04494382,11.92134831,25.42696629,3.235955056,7.415730337,27.82022472,64.91011236,63.57303371,158,0,6,4,4,19,30,12,33,2,4,17,51,48,1
